,goal_id,match_date,competition_stage,home_team,home_score,away_team,away_score,period,minute,second,team,player,position,type,shot_outcome,location,play_pattern,shot_end_location,shot_statsbomb_xg,shot_type,pass_height,goal_num
4784,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,42,28,France,Theo Bernard François Hernández,Left Back,Carry,,"[78.2, 17.9]",From Throw In,,,,,1
4785,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,42,30,France,Theo Bernard François Hernández,Left Back,Pass,,"[78.2, 17.9]",From Throw In,,,,Ground Pass,1
4786,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,42,31,France,Adrien Rabiot,Left Defensive Midfield,Ball Receipt*,,"[89.9, 13.8]",From Throw In,,,,,1
4787,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,42,31,France,Adrien Rabiot,Left Defensive Midfield,Carry,,"[89.9, 13.8]",From Throw In,,,,,1
4788,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,42,32,France,Adrien Rabiot,Left Defensive Midfield,Pass,,"[89.9, 13.8]",From Throw In,,,,Ground Pass,1
4789,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,42,33,France,Kylian Mbappé Lottin,Left Wing,Ball Receipt*,,"[94.2, 2.5]",From Throw In,,,,,1
4790,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,42,33,France,Kylian Mbappé Lottin,Left Wing,Carry,,"[94.2, 2.5]",From Throw In,,,,,1
4791,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,42,35,France,Kylian Mbappé Lottin,Left Wing,Pass,,"[94.2, 2.5]",From Throw In,,,,Ground Pass,1
4792,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,42,36,France,Adrien Rabiot,Left Defensive Midfield,Ball Receipt*,,"[100.6, 3.1]",From Throw In,,,,,1
4793,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,42,36,France,Adrien Rabiot,Left Defensive Midfield,Carry,,"[100.6, 3.1]",From Throw In,,,,,1
4794,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,42,37,France,Adrien Rabiot,Left Defensive Midfield,Pass,,"[103.8, 4.9]",From Throw In,,,,High Pass,1
4795,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,42,44,France,Theo Bernard François Hernández,Left Back,Pass,,"[110.0, 15.4]",From Throw In,,,,Low Pass,1
4796,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,42,44,France,Adrien Rabiot,Left Defensive Midfield,Ball Receipt*,,"[103.2, 4.5]",From Throw In,,,,,1
4797,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,42,44,France,Adrien Rabiot,Left Defensive Midfield,Carry,,"[103.2, 4.5]",From Throw In,,,,,1
4798,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,42,45,France,Adrien Rabiot,Left Defensive Midfield,Pass,,"[103.2, 4.5]",From Throw In,,,,Ground Pass,1
4799,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,42,46,France,Kylian Mbappé Lottin,Left Wing,Ball Receipt*,,"[91.6, 9.0]",From Throw In,,,,,1
4800,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,42,46,France,Kylian Mbappé Lottin,Left Wing,Carry,,"[91.6, 9.0]",From Throw In,,,,,1
4801,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,42,47,France,Kylian Mbappé Lottin,Left Wing,Pass,,"[91.6, 9.0]",From Throw In,,,,Ground Pass,1
4802,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,42,48,France,Adrien Rabiot,Left Defensive Midfield,Ball Receipt*,,"[99.9, 3.1]",From Throw In,,,,,1
4803,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,42,48,France,Adrien Rabiot,Left Defensive Midfield,Carry,,"[99.9, 3.1]",From Throw In,,,,,1
4804,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,42,49,France,Adrien Rabiot,Left Defensive Midfield,Pass,,"[101.0, 3.1]",From Throw In,,,,Ground Pass,1
4805,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,42,51,France,Theo Bernard François Hernández,Left Back,Ball Receipt*,,"[112.0, 4.9]",From Throw In,,,,,1
4806,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,42,51,France,Theo Bernard François Hernández,Left Back,Carry,,"[112.0, 4.9]",From Throw In,,,,,1
4807,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,42,52,France,Theo Bernard François Hernández,Left Back,Pass,,"[117.3, 6.4]",From Throw In,,,,High Pass,1
4808,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,43,2,France,Jules Koundé,Right Back,Pass,,"[94.8, 80.0]",From Throw In,,,,Low Pass,1
4809,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,43,2,France,Ousmane Dembélé,Right Wing,Ball Receipt*,,"[89.9, 64.5]",From Throw In,,,,,1
4810,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,43,2,France,Ousmane Dembélé,Right Wing,Carry,,"[89.9, 64.5]",From Throw In,,,,,1
4811,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,43,5,France,Ousmane Dembélé,Right Wing,Pass,,"[89.9, 64.5]",From Throw In,,,,Ground Pass,1
4812,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,43,6,France,Aurélien Djani Tchouaméni,Right Defensive Midfield,Ball Receipt*,,"[77.4, 33.0]",From Throw In,,,,,1
4813,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,43,6,France,Aurélien Djani Tchouaméni,Right Defensive Midfield,Carry,,"[77.4, 33.0]",From Throw In,,,,,1
4814,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,43,8,France,Aurélien Djani Tchouaméni,Right Defensive Midfield,Pass,,"[76.4, 30.1]",From Throw In,,,,Ground Pass,1
4815,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,43,9,France,Adrien Rabiot,Left Defensive Midfield,Ball Receipt*,,"[81.5, 16.0]",From Throw In,,,,,1
4816,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,43,9,France,Adrien Rabiot,Left Defensive Midfield,Carry,,"[81.5, 16.0]",From Throw In,,,,,1
4817,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,43,11,France,Adrien Rabiot,Left Defensive Midfield,Pass,,"[81.5, 16.0]",From Throw In,,,,Ground Pass,1
4818,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,43,12,France,Aurélien Djani Tchouaméni,Right Defensive Midfield,Ball Receipt*,,"[78.7, 25.6]",From Throw In,,,,,1
4819,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,43,12,France,Aurélien Djani Tchouaméni,Right Defensive Midfield,Carry,,"[78.7, 25.6]",From Throw In,,,,,1
4820,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,43,13,France,Aurélien Djani Tchouaméni,Right Defensive Midfield,Pass,,"[78.7, 25.6]",From Throw In,,,,Ground Pass,1
4821,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,43,14,France,Ousmane Dembélé,Right Wing,Ball Receipt*,,"[80.7, 47.9]",From Throw In,,,,,1
4822,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,43,14,France,Ousmane Dembélé,Right Wing,Pass,,"[80.7, 47.9]",From Throw In,,,,Ground Pass,1
4823,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,43,15,France,Raphaël Varane,Right Center Back,Ball Receipt*,,"[70.3, 45.1]",From Throw In,,,,,1
4824,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,43,15,France,Raphaël Varane,Right Center Back,Pass,,"[70.3, 45.1]",From Throw In,,,,High Pass,1
4825,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,43,17,France,Jules Koundé,Right Back,Ball Receipt*,,"[90.5, 73.3]",From Throw In,,,,,1
4826,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,43,17,France,Jules Koundé,Right Back,Carry,,"[90.5, 73.3]",From Throw In,,,,,1
4827,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,43,19,France,Jules Koundé,Right Back,Pass,,"[89.9, 73.3]",From Throw In,,,,Ground Pass,1
4828,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,43,20,France,Ousmane Dembélé,Right Wing,Ball Receipt*,,"[86.4, 58.2]",From Throw In,,,,,1
4829,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,43,20,France,Ousmane Dembélé,Right Wing,Carry,,"[86.4, 58.2]",From Throw In,,,,,1
4830,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,43,22,France,Ousmane Dembélé,Right Wing,Pass,,"[86.4, 58.2]",From Throw In,,,,Ground Pass,1
4831,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,43,22,France,Dayotchanculle Upamecano,Left Center Back,Ball Receipt*,,"[83.4, 49.0]",From Throw In,,,,,1
4832,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,43,22,France,Dayotchanculle Upamecano,Left Center Back,Carry,,"[83.4, 49.0]",From Throw In,,,,,1
4833,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,43,25,France,Dayotchanculle Upamecano,Left Center Back,Pass,,"[84.4, 30.1]",From Throw In,,,,Ground Pass,1
4834,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,43,25,France,Kylian Mbappé Lottin,Left Wing,Ball Receipt*,,"[94.4, 24.8]",From Throw In,,,,,1
4835,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,43,25,France,Kylian Mbappé Lottin,Left Wing,Carry,,"[94.4, 24.8]",From Throw In,,,,,1
4836,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,43,26,France,Kylian Mbappé Lottin,Left Wing,Pass,,"[94.4, 24.8]",From Throw In,,,,Ground Pass,1
4837,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,43,27,France,Olivier Giroud,Center Forward,Ball Receipt*,,"[104.9, 29.5]",From Throw In,,,,,1
4838,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,43,27,France,Olivier Giroud,Center Forward,Carry,,"[104.9, 29.5]",From Throw In,,,,,1
4839,125,2022-12-04,Round of 16,France,3.0,Poland,1.0,1,43,28,France,Olivier Giroud,Center Forward,Shot,Goal,"[105.6, 32.3]",From Throw In,"[120.0, 43.2, 0.4]",0.28635955,Open Play,,1
4840,126,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,73,40,France,Raphaël Varane,Right Center Back,Pass,,"[8.8, 39.3]",Regular Play,,,,Low Pass,2
4841,126,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,73,42,France,Antoine Griezmann,Center Attacking Midfield,Ball Receipt*,,"[11.8, 41.9]",Regular Play,,,,,2
4842,126,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,73,42,France,Antoine Griezmann,Center Attacking Midfield,Pass,,"[11.8, 41.9]",Regular Play,,,,High Pass,2
4843,126,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,73,44,France,Olivier Giroud,Center Forward,Ball Receipt*,,"[42.8, 34.6]",Regular Play,,,,,2
4844,126,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,73,44,France,Olivier Giroud,Center Forward,Carry,,"[42.8, 34.6]",Regular Play,,,,,2
4845,126,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,73,48,France,Olivier Giroud,Center Forward,Pass,,"[62.7, 46.2]",Regular Play,,,,Ground Pass,2
4846,126,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,73,49,France,Ousmane Dembélé,Right Wing,Ball Receipt*,,"[71.5, 72.3]",Regular Play,,,,,2
4847,126,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,73,49,France,Ousmane Dembélé,Right Wing,Carry,,"[71.5, 72.3]",Regular Play,,,,,2
4848,126,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,73,53,France,Ousmane Dembélé,Right Wing,Pass,,"[90.3, 57.3]",Regular Play,,,,Ground Pass,2
4849,126,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,73,54,France,Kylian Mbappé Lottin,Left Wing,Ball Receipt*,,"[100.8, 29.5]",Regular Play,,,,,2
4850,126,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,73,54,France,Kylian Mbappé Lottin,Left Wing,Carry,,"[100.8, 29.5]",Regular Play,,,,,2
4851,126,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,73,56,France,Kylian Mbappe,Left Wing,Shot,Goal,"[104.8, 28.6]",Regular Play,"[120.0, 37.3, 2.2]",0.08738103,Open Play,,2
4852,127,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,89,42,France,Dayotchanculle Upamecano,Left Center Back,Pass,,"[51.8, 22.2]",Regular Play,,,,Ground Pass,3
4853,127,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,89,44,France,Marcus Thuram,Left Wing,Ball Receipt*,,"[56.7, 13.2]",Regular Play,,,,,3
4854,127,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,89,44,France,Marcus Thuram,Left Wing,Carry,,"[56.7, 13.2]",Regular Play,,,,,3
4855,127,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,89,44,France,Marcus Thuram,Left Wing,Pass,,"[55.9, 13.0]",Regular Play,,,,Ground Pass,3
4856,127,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,89,45,France,Dayotchanculle Upamecano,Left Center Back,Ball Receipt*,,"[47.7, 18.3]",Regular Play,,,,,3
4857,127,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,89,45,France,Dayotchanculle Upamecano,Left Center Back,Pass,,"[47.1, 14.1]",Regular Play,,,,Ground Pass,3
4858,127,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,89,46,France,Antoine Griezmann,Center Attacking Midfield,Ball Receipt*,,"[56.7, 20.7]",Regular Play,,,,,3
4859,127,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,89,46,France,Antoine Griezmann,Center Attacking Midfield,Carry,,"[56.7, 20.7]",Regular Play,,,,,3
4860,127,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,89,47,France,Antoine Griezmann,Center Attacking Midfield,Pass,,"[54.4, 22.2]",Regular Play,,,,Ground Pass,3
4861,127,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,89,47,France,Adrien Rabiot,Left Defensive Midfield,Ball Receipt*,,"[58.9, 27.1]",Regular Play,,,,,3
4862,127,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,89,47,France,Adrien Rabiot,Left Defensive Midfield,Pass,,"[58.9, 28.6]",Regular Play,,,,Ground Pass,3
4863,127,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,89,48,France,Antoine Griezmann,Center Attacking Midfield,Ball Receipt*,,"[55.7, 28.2]",Regular Play,,,,,3
4864,127,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,89,48,France,Antoine Griezmann,Center Attacking Midfield,Carry,,"[55.7, 28.2]",Regular Play,,,,,3
4865,127,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,89,50,France,Antoine Griezmann,Center Attacking Midfield,Pass,,"[63.1, 36.1]",Regular Play,,,,Ground Pass,3
4866,127,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,89,51,France,Kylian Mbappé Lottin,Center Forward,Ball Receipt*,,"[76.6, 28.2]",Regular Play,,,,,3
4867,127,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,89,51,France,Kylian Mbappé Lottin,Center Forward,Carry,,"[76.6, 28.2]",Regular Play,,,,,3
4868,127,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,89,53,France,Kylian Mbappé Lottin,Center Forward,Pass,,"[82.2, 24.6]",Regular Play,,,,Ground Pass,3
4869,127,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,89,56,France,Marcus Thuram,Left Wing,Ball Receipt*,,"[105.5, 8.9]",Regular Play,,,,,3
4870,127,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,89,56,France,Marcus Thuram,Left Wing,Carry,,"[105.5, 8.9]",Regular Play,,,,,3
4871,127,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,90,3,France,Marcus Thuram,Left Wing,Pass,,"[112.3, 13.4]",Regular Play,,,,Ground Pass,3
4872,127,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,90,4,France,Kylian Mbappé Lottin,Center Forward,Ball Receipt*,,"[106.1, 24.1]",Regular Play,,,,,3
4873,127,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,90,4,France,Kylian Mbappé Lottin,Center Forward,Carry,,"[106.1, 24.1]",Regular Play,,,,,3
4874,127,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,90,5,France,Kylian Mbappe,Center Forward,Shot,Goal,"[106.2, 25.2]",Regular Play,"[120.0, 42.6, 2.2]",0.042708755,Open Play,,3
4875,128,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,94,23,Poland,Krystian Bielik,Left Defensive Midfield,Duel,,"[56.7, 41.4]",Regular Play,,,,,4
4876,128,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,94,25,Poland,Piotr Zieliński,Right Defensive Midfield,Ball Recovery,,"[56.5, 36.7]",Regular Play,,,,,4
4877,128,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,94,25,Poland,Piotr Zieliński,Right Defensive Midfield,Carry,,"[56.5, 36.7]",Regular Play,,,,,4
4878,128,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,94,25,Poland,Piotr Zieliński,Right Defensive Midfield,Pass,,"[56.7, 34.6]",Regular Play,,,,Low Pass,4
4879,128,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,94,29,Poland,Kamil Grosicki,Left Wing,Ball Receipt*,,"[84.3, 3.1]",Regular Play,,,,,4
4880,128,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,94,29,Poland,Kamil Grosicki,Left Wing,Carry,,"[84.3, 3.1]",Regular Play,,,,,4
4881,128,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,94,32,Poland,Kamil Grosicki,Left Wing,Pass,,"[102.7, 7.4]",Regular Play,,,,High Pass,4
4882,128,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,94,42,Poland,Bartosz Bereszyński,Left Back,Pass,,"[91.2, 0.1]",From Throw In,,,,Low Pass,4
4883,128,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,94,43,Poland,Kamil Grosicki,Left Wing,Ball Receipt*,,"[100.8, 2.9]",From Throw In,,,,,4
4884,128,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,94,43,Poland,Kamil Grosicki,Left Wing,Carry,,"[100.8, 2.9]",From Throw In,,,,,4
4885,128,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,94,44,Poland,Kamil Grosicki,Left Wing,Pass,,"[97.6, 3.8]",From Throw In,,,,Ground Pass,4
4886,128,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,94,45,Poland,Piotr Zieliński,Right Defensive Midfield,Ball Receipt*,,"[80.9, 4.0]",From Throw In,,,,,4
4887,128,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,94,45,Poland,Piotr Zieliński,Right Defensive Midfield,Carry,,"[80.9, 4.0]",From Throw In,,,,,4
4888,128,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,94,47,Poland,Piotr Zieliński,Right Defensive Midfield,Pass,,"[79.6, 5.9]",From Throw In,,,,Ground Pass,4
4889,128,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,94,48,Poland,Krystian Bielik,Left Defensive Midfield,Ball Receipt*,,"[77.7, 20.3]",From Throw In,,,,,4
4890,128,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,94,48,Poland,Krystian Bielik,Left Defensive Midfield,Carry,,"[77.7, 20.3]",From Throw In,,,,,4
4891,128,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,94,50,Poland,Krystian Bielik,Left Defensive Midfield,Pass,,"[73.6, 21.8]",From Throw In,,,,Ground Pass,4
4892,128,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,94,51,Poland,Jan Bednarek,Left Center Back,Ball Receipt*,,"[62.1, 14.5]",From Throw In,,,,,4
4893,128,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,94,51,Poland,Jan Bednarek,Left Center Back,Carry,,"[62.1, 14.5]",From Throw In,,,,,4
4894,128,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,94,55,Poland,Jan Bednarek,Left Center Back,Pass,,"[64.0, 12.3]",From Throw In,,,,Ground Pass,4
4895,128,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,94,56,Poland,Bartosz Bereszyński,Left Back,Ball Receipt*,,"[85.4, 2.7]",From Throw In,,,,,4
4896,128,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,94,56,Poland,Bartosz Bereszyński,Left Back,Carry,,"[85.4, 2.7]",From Throw In,,,,,4
4897,128,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,94,59,Poland,Bartosz Bereszyński,Left Back,Pass,,"[86.7, 16.0]",From Throw In,,,,Ground Pass,4
4898,128,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,95,1,Poland,Robert Lewandowski,Center Forward,Ball Receipt*,,"[110.6, 25.2]",From Throw In,,,,,4
4899,128,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,95,1,Poland,Robert Lewandowski,Center Forward,Carry,,"[110.6, 25.2]",From Throw In,,,,,4
4900,128,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,95,2,Poland,Robert Lewandowski,Center Forward,Pass,,"[109.8, 25.0]",From Throw In,,,,Ground Pass,4
4901,128,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,95,3,Poland,Kamil Grosicki,Left Wing,Ball Receipt*,,"[111.1, 17.7]",From Throw In,,,,,4
4902,128,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,95,3,Poland,Kamil Grosicki,Left Wing,Pass,,"[111.9, 18.3]",From Throw In,,,,Low Pass,4
4903,128,2022-12-04,Round of 16,France,3.0,Poland,1.0,2,98,36,Poland,Robert Lewandowski,Center Forward,Shot,Goal,"[108.0, 40.0]",Other,"[120.0, 37.4, 0.2]",0.7835,Penalty,,4
4904,129,2022-12-04,Round of 16,England,3.0,Senegal,0.0,1,37,45,England,Jordan Pickford,Goalkeeper,Pass,,"[6.0, 36.0]",From Goal Kick,,,,Ground Pass,1
4905,129,2022-12-04,Round of 16,England,3.0,Senegal,0.0,1,37,47,England,John Stones,Right Center Back,Ball Receipt*,,"[23.2, 38.6]",From Goal Kick,,,,,1
4906,129,2022-12-04,Round of 16,England,3.0,Senegal,0.0,1,37,48,England,John Stones,Right Center Back,Pass,,"[26.7, 37.0]",From Goal Kick,,,,Ground Pass,1
4907,129,2022-12-04,Round of 16,England,3.0,Senegal,0.0,1,37,49,England,Harry Maguire,Left Center Back,Ball Receipt*,,"[35.6, 12.1]",From Goal Kick,,,,,1
4908,129,2022-12-04,Round of 16,England,3.0,Senegal,0.0,1,37,49,England,Harry Maguire,Left Center Back,Carry,,"[35.6, 12.1]",From Goal Kick,,,,,1
4909,129,2022-12-04,Round of 16,England,3.0,Senegal,0.0,1,37,50,England,Harry Maguire,Left Center Back,Pass,,"[34.8, 9.4]",From Goal Kick,,,,Ground Pass,1
4910,129,2022-12-04,Round of 16,England,3.0,Senegal,0.0,1,37,51,England,Luke Shaw,Left Back,Ball Receipt*,,"[45.1, 1.8]",From Goal Kick,,,,,1
4911,129,2022-12-04,Round of 16,England,3.0,Senegal,0.0,1,37,51,England,Luke Shaw,Left Back,Carry,,"[45.1, 1.8]",From Goal Kick,,,,,1
4912,129,2022-12-04,Round of 16,England,3.0,Senegal,0.0,1,37,52,England,Luke Shaw,Left Back,Pass,,"[45.1, 0.3]",From Goal Kick,,,,Ground Pass,1
4913,129,2022-12-04,Round of 16,England,3.0,Senegal,0.0,1,37,53,England,Philip Foden,Left Wing,Ball Receipt*,,"[58.0, 3.1]",From Goal Kick,,,,,1
4914,129,2022-12-04,Round of 16,England,3.0,Senegal,0.0,1,37,53,England,Philip Foden,Left Wing,Carry,,"[58.0, 3.1]",From Goal Kick,,,,,1
4915,129,2022-12-04,Round of 16,England,3.0,Senegal,0.0,1,37,53,England,Philip Foden,Left Wing,Pass,,"[58.0, 2.8]",From Goal Kick,,,,Ground Pass,1
4916,129,2022-12-04,Round of 16,England,3.0,Senegal,0.0,1,37,54,England,Harry Kane,Center Forward,Ball Receipt*,,"[68.3, 13.7]",From Goal Kick,,,,,1
4917,129,2022-12-04,Round of 16,England,3.0,Senegal,0.0,1,37,54,England,Harry Kane,Center Forward,Carry,,"[68.3, 13.7]",From Goal Kick,,,,,1
4918,129,2022-12-04,Round of 16,England,3.0,Senegal,0.0,1,37,56,England,Harry Kane,Center Forward,Pass,,"[71.9, 6.0]",From Goal Kick,,,,Ground Pass,1
4919,129,2022-12-04,Round of 16,England,3.0,Senegal,0.0,1,37,58,England,Jude Bellingham,Left Center Midfield,Ball Receipt*,,"[97.3, 18.9]",From Goal Kick,,,,,1
4920,129,2022-12-04,Round of 16,England,3.0,Senegal,0.0,1,37,58,England,Jude Bellingham,Left Center Midfield,Carry,,"[97.3, 18.9]",From Goal Kick,,,,,1
4921,129,2022-12-04,Round of 16,England,3.0,Senegal,0.0,1,37,59,England,Jude Bellingham,Left Center Midfield,Pass,,"[106.9, 21.3]",From Goal Kick,,,,Ground Pass,1
4922,129,2022-12-04,Round of 16,England,3.0,Senegal,0.0,1,38,0,England,Jordan Brian Henderson,Right Center Midfield,Ball Receipt*,,"[107.6, 38.0]",From Goal Kick,,,,,1
4923,129,2022-12-04,Round of 16,England,3.0,Senegal,0.0,1,38,0,England,Jordan Henderson,Right Center Midfield,Shot,Goal,"[107.6, 38.0]",From Goal Kick,"[120.0, 42.3, 0.0]",0.13174866,Open Play,,1
4924,130,2022-12-04,Round of 16,England,3.0,Senegal,0.0,1,47,6,England,Jude Bellingham,Left Center Midfield,Ball Recovery,,"[26.7, 41.6]",Regular Play,,,,,2
4925,130,2022-12-04,Round of 16,England,3.0,Senegal,0.0,1,47,6,England,Jude Bellingham,Left Center Midfield,Carry,,"[26.7, 41.6]",Regular Play,,,,,2
4926,130,2022-12-04,Round of 16,England,3.0,Senegal,0.0,1,47,12,England,Jude Bellingham,Left Center Midfield,Pass,,"[63.5, 44.1]",Regular Play,,,,Ground Pass,2
4927,130,2022-12-04,Round of 16,England,3.0,Senegal,0.0,1,47,13,England,Philip Foden,Left Wing,Ball Receipt*,,"[82.9, 28.3]",Regular Play,,,,,2
4928,130,2022-12-04,Round of 16,England,3.0,Senegal,0.0,1,47,13,England,Philip Foden,Left Wing,Carry,,"[82.9, 28.3]",Regular Play,,,,,2
4929,130,2022-12-04,Round of 16,England,3.0,Senegal,0.0,1,47,14,England,Philip Foden,Left Wing,Pass,,"[82.6, 28.8]",Regular Play,,,,Low Pass,2
4930,130,2022-12-04,Round of 16,England,3.0,Senegal,0.0,1,47,14,England,Harry Kane,Center Forward,Ball Receipt*,,"[93.2, 50.0]",Regular Play,,,,,2
4931,130,2022-12-04,Round of 16,England,3.0,Senegal,0.0,1,47,14,England,Harry Kane,Center Forward,Carry,,"[93.2, 50.0]",Regular Play,,,,,2
4932,130,2022-12-04,Round of 16,England,3.0,Senegal,0.0,1,47,17,England,Harry Kane,Center Forward,Shot,Goal,"[104.3, 50.7]",Regular Play,"[120.0, 39.2, 0.4]",0.20664306,Open Play,,2
4933,131,2022-12-04,Round of 16,England,3.0,Senegal,0.0,2,56,32,England,Luke Shaw,Left Back,Pass,,"[43.9, 28.2]",Regular Play,,,,Ground Pass,3
